Intersection,City,State,Latitude,Longitude,District,County,AnnualEst,logAnnualEst,PopH,WalkComH,HseHldH,WalkComPctH,PopQ,WalkComQ,HseHldQ,WalkComPctQ,PopT,WalkComT,HseHldT,PrincArt,MinorArt,Collector,Int4way,SchoolsH,SchoolsQ,SchoolsT,Signal,MaxSlope,EmpSF_H,EmpSF_Q,EmpSF_T,EmpH,EmpQ,EmpT,StMetersH,StSegH,StMetersQ,StSegQ,StMetersT,StSegT,logPopH,logWalkComH,logHseHldH,logWalkComPctH,logPopQ,logWalkComQ,logHseHldQ,logWalkComPctQ,logPopT,logWalkComT,logHseHldT,logMaxSlope,logEmpSF_H,logEmpSF_Q,logEmpSF_T,logEmpH,logEmpQ,logEmpT,logStMetersH,logStSegH,logStMetersQ,logStSegQ,logStMetersT,logStSegT
Broad & Rockview,San Luis Obispo,CA,35.25843,-120.6479,5,San Luis Obispo,47595,10.77048,2307.831,88.72829,970.8152,0.07536202,529.924,33.66437,227.9256,0.1122613,86.04441,5.490001,36.9177,1,0,0,0,0,0,0,0,0.0198,1262500,485000,133750,3216,879,106,10716.59,119,10716.59,119,3875.551,34,7.744064,4.48559,6.878137,-2.57227,6.272735,3.51647,5.429024,-2.178058,4.454875,1.703111,3.608718,-3.872802,14.0486,13.0919,11.80373,8.075894,6.778786,4.663449,9.279548,4.779123,9.279548,4.779123,8.262443,3.526361
Broad & Santa Barbara,San Luis Obispo,CA,35.26978,-120.6565,5,San Luis Obispo,135320,11.8154,3889.857,124.9414,1629.575,0.05631524,1107.77,38.05005,454.8335,0.05964183,187.1319,6.961818,76.37015,1,1,0,1,1,1,0,1,0.0247,540000,307500,37500,1331,615,166,27687.27,336,27687.27,336,7724.715,93,8.266128,4.827853,7.396075,-2.859189,7.010105,3.638929,6.119934,-2.80277,5.231819,1.940584,4.335605,-3.661264,13.19932,12.63623,10.5321,7.193687,6.421624,5.111994,10.22873,5.817111,10.22873,5.817111,8.95218,4.532599
Santa Rosa & Higuera,San Luis Obispo,CA,35.28195,-120.6594,5,San Luis Obispo,768140,13.55173,4344.441,332.4037,2007.984,0.1269127,1149.067,100.6706,579.807,0.1370186,176.1054,18.11269,93.90118,0,2,0,1,3,0,0,1,0.0207,5971250,3313750,355000,12745,8700,1445,35614.89,456,35614.89,456,9501.971,101,8.376653,5.806353,7.604887,-2.056407,7.046706,4.611864,6.362697,-1.980367,5.171088,2.896668,4.542254,-3.830443,15.60247,15.01359,12.77987,9.452894,9.071078,7.275865,10.48052,6.122493,10.48052,6.122493,9.159255,4.615121
Santa Rosa & Marsh,San Luis Obispo,CA,35.28119,-120.6587,5,San Luis Obispo,539719,13.1988,4014.376,312.4512,1895.011,0.1279319,1177.996,91.52243,571.6837,0.1231087,193.357,14.75556,94.059,0,1,1,1,1,0,0,1,0.029,5846250,3135000,378750,12559,8367,750,35035.24,422,35035.24,422,9226.111,98,8.297637,5.744452,7.546981,-2.048471,7.071571,4.516595,6.348588,-2.086598,5.264543,2.691687,4.543933,-3.506558,15.58131,14.95814,12.84463,9.438193,9.032051,6.620075,10.46411,6.045005,10.46411,6.045005,9.129793,4.584967
Poinsettia & Tank Farm,San Luis Obispo,CA,35.24932,-120.6405,5,San Luis Obispo,173665,12.06488,514.2894,9.325426,207.3788,0.03734903,139.9923,2.277938,52.69994,0.0329495,22.10142,0.3466477,7.962393,0,1,0,1,0,0,0,0,0.0245,2480000,1372500,42500,3836,1246,13,15211.33,192,15211.33,192,6024.799,88,6.242788,2.232852,5.334552,-3.261026,4.941594,0.8237097,3.964633,-3.382881,3.095687,-1.056566,2.074855,-3.669077,14.72377,14.13214,10.65726,8.252186,7.127695,2.565026,9.629796,5.257495,9.629796,5.257495,8.703639,4.477337
Brookpine & Tank Farm,San Luis Obispo,CA,35.25022,-120.6306,5,San Luis Obispo,59266,10.98979,257.4823,2.570815,88.97126,0.02175227,42.44734,0.1900477,14.06358,0.01061727,6.558834,0.02565385,2.163474,0,1,0,0,0,0,0,0,0.0603,91250,17500,0,97,30,1,13903.15,180,13903.15,180,4361.112,52,5.550955,0.9446121,4.488325,-3.78309,3.748288,-1.655232,2.64366,-4.455262,1.880965,-3.624822,0.7721776,-2.791975,11.42136,9.769956,-6.907755,4.574721,3.401231,0.0009995,9.53987,5.192957,9.53987,5.192957,8.380482,3.951244
Broad & Capitolio,San Luis Obispo,CA,35.25631,-120.6469,5,San Luis Obispo,70425,11.1623,1829.36,71.82295,777.7285,0.07797664,426.3406,25.25336,185.937,0.1065233,82.65655,5.212437,35.69779,1,0,0,0,0,0,0,0,0.0102,1547500,445000,22500,3492,792,61,8377.029,86,8377.029,86,3214.24,28,7.511722,4.274218,6.656379,-2.538603,6.055241,3.228999,5.225413,-2.230048,4.414706,1.651239,3.575117,-4.491842,14.25215,13.00583,10.02127,8.15823,6.674563,4.11089,9.033249,4.454347,9.033249,4.454347,8.075346,3.332205
Broad & Industrial,San Luis Obispo,CA,35.25108,-120.6446,5,San Luis Obispo,46947,10.75677,778.6026,26.97569,346.1033,0.06845813,152.5487,3.051182,73.09864,0.04257021,24.43259,0.490205,11.74953,1,0,0,1,0,0,0,1,0.041,2483750,928750,2.00E+05,3550,945,208,10791.44,135,10791.44,135,2931.688,34,6.657502,3.294973,5.84674,-2.667031,5.027491,1.115857,4.291823,-3.133382,3.195959,-0.7108938,2.463898,-3.170086,14.72528,13.74159,12.20607,8.174703,6.851186,5.337543,9.286508,4.905275,9.286508,4.905275,7.983334,3.526361
Broad & Tank Farm,San Luis Obispo,CA,35.24835,-120.643,5,San Luis Obispo,384243,12.85903,572.0969,10.53328,241.127,0.03807391,145.4879,2.616368,61.62796,0.03724586,23.2678,0.4184753,9.857252,1,1,0,1,0,0,0,1,0.0219,2801250,1486250,856250,4499,1435,863,13073.77,169,13073.77,169,3619.049,54,6.34931,2.354634,5.485328,-3.2423,4.9801,0.9621694,4.121132,-3.26372,3.147114,-0.8687507,2.288309,-3.776618,14.84558,14.21177,13.66032,8.411611,7.268921,6.760416,9.478363,5.129899,9.478363,5.129899,8.193966,3.988984
Broad & Aero,San Luis Obispo,CA,35.24097,-120.638,5,San Luis Obispo,6910,8.840725,533.0232,8.389283,192.0429,0.03162867,138.2004,2.167592,49.78893,0.03151863,22.10142,0.3466478,7.962394,1,0,0,1,0,0,0,1,0.0212,1260000,523750,0,2618,733,146,11537.28,129,11537.28,129,4665.947,44,6.278567,2.127074,5.257724,-3.422564,4.928712,0.774078,3.907813,-3.425942,3.095687,-1.056566,2.074855,-3.807663,14.04662,13.16877,-6.907755,7.870166,6.597147,4.983613,9.353339,4.859812,9.353339,4.859812,8.448046,3.78419
Broad & Airport,San Luis Obispo,CA,35.23958,-120.6367,5,San Luis Obispo,1830,7.512072,511.063,8.077043,184.1453,0.03176025,138.2004,2.167592,49.78893,0.03151863,22.10142,0.3466478,7.962394,1,0,1,0,0,0,0,0,0.0143,921250,62500,6250,2181,307,108,10244.43,102,10244.43,102,3174.282,29,6.236495,2.08915,5.215731,-3.418539,4.928712,0.774078,3.907813,-3.425942,3.095687,-1.056566,2.074855,-4.179902,13.73349,11.04292,8.740337,7.687539,5.726851,4.68214,9.23449,4.624973,9.23449,4.624973,8.062837,3.367296
California & Hathway,San Luis Obispo,CA,35.29245,-120.6616,5,San Luis Obispo,129376,11.77048,6598.39,469.5668,1977.786,0.1577789,2058.125,177.2708,711.8408,0.1764249,314.9694,28.77216,114.6301,0,0,0,0,0,0,0,0,0.0284,2391250,726250,1250,3348,1697,6,32228.57,454,32228.57,454,7698.587,100,8.794581,6.151813,7.589734,-1.840243,7.629551,5.177684,6.567856,-1.729208,5.752479,3.359443,4.741719,-3.526761,14.68733,13.49565,7.1309,8.116119,7.436618,1.791926,10.38061,6.118097,10.38061,6.118097,8.948792,4.60517
Santa Rosa & Highland,San Luis Obispo,CA,35.29847,-120.6738,5,San Luis Obispo,265936,12.49101,3603.881,160.8797,1198.314,0.1046488,1229.821,56.83188,441.0935,0.1049258,111.3496,5.911915,36.79177,1,0,0,1,2,0,0,1,0.0579,652500,5000,2500,1142,72,2,19562.36,191,19562.36,191,5662.699,61,8.189767,5.080663,7.088672,-2.247635,7.114625,4.040115,6.089259,-2.245017,4.712684,1.777139,3.605301,-2.831914,13.38857,8.517193,7.824046,7.040537,4.27668,0.6936471,9.881363,5.252273,9.881363,5.252273,8.641656,4.110874
California & Taft,San Luis Obispo,CA,35.29097,-120.6603,5,San Luis Obispo,66525,11.10533,6446.616,471.6976,2168.213,0.1509001,1871.954,155.9755,698.2408,0.1631505,311.44,28.6593,113.6302,0,1,0,0,0,0,0,0,0.0076,2815000,588750,17500,3908,465,48,34764.45,492,34764.45,492,10157.88,126,8.771311,6.15634,7.681659,-1.884532,7.534739,5.049705,6.548565,-1.806972,5.74121,3.355513,4.732958,-4.755993,14.85047,13.28576,9.769956,8.270781,6.14204,3.871222,10.45635,6.198479,10.45635,6.198479,9.226005,4.836282
California & Mill,San Luis Obispo,CA,35.28759,-120.6559,5,San Luis Obispo,143985,11.87746,4860.274,356.1381,1973.893,0.1361567,1229.233,68.68136,520.5216,0.1062192,193.0346,8.063733,71.5375,0,1,0,1,1,0,0,1,0.0964,3056250,1063750,245000,7884,1178,113,34272.79,480,34272.79,480,9037.968,129,8.48885,5.875321,7.587763,-1.986631,7.114147,4.229492,6.254833,-2.23288,5.262874,2.087501,4.270236,-2.328929,14.9327,13.87731,12.40901,8.972591,7.071574,4.727397,10.44211,6.173786,10.44211,6.173786,9.10919,4.859812
California & Monterey,San Luis Obispo,CA,35.28608,-120.6546,5,San Luis Obispo,266594,12.49348,4071.374,272.777,1730.497,0.1209695,1071.347,58.85631,457.3725,0.102073,193.048,8.074339,71.5811,0,2,0,1,2,0,0,1,0.0496,3406250,1158750,276250,8310,1352,345,30845.18,440,30845.18,440,8476.502,112,8.311736,5.608658,7.456165,-2.103984,6.976673,4.075116,6.1255,-2.272317,5.262944,2.088815,4.270845,-2.983804,15.04112,13.96285,12.52906,9.025215,7.209341,5.843547,10.33674,6.086775,10.33674,6.086775,9.045053,4.718499
California & Marsh,San Luis Obispo,CA,35.28475,-120.6533,5,San Luis Obispo,348418,12.76116,3387.424,193.3013,1481.84,0.1004856,869.5194,44.55107,368.7511,0.09304597,138.0906,5.556263,51.62503,0,1,0,1,3,1,0,0,0.0242,3017500,887500,301250,7726,1354,345,25793.59,347,25793.59,347,6769.154,81,8.127825,5.264255,7.30104,-2.287838,6.767942,3.796659,5.910125,-2.363972,4.927917,1.715106,3.944026,-3.680911,14.91994,13.69616,12.6157,8.952347,7.210819,5.843547,10.15788,5.849325,10.15788,5.849325,8.820131,4.394449
Chorro & Higuera,San Luis Obispo,CA,35.2799,-120.6629,5,San Luis Obispo,4359721,15.28792,4133.599,332.2029,1978.42,0.1316982,934.3948,102.4861,461.6921,0.1834359,135.6795,18.45427,70.52943,0,1,0,1,2,1,0,1,0.0195,5693750,3567500,1210000,14640,6690,1619,35912.58,403,35912.58,403,11072.81,114,8.326904,5.805749,7.590054,-2.019678,6.8399,4.629737,6.1349,-1.690454,4.910303,2.91535,4.256044,-3.88733,15.55488,15.08738,14.00613,9.591513,8.808369,7.389565,10.48884,5.998937,10.48884,5.998937,9.312248,4.736198
Chorro & Marsh,San Luis Obispo,CA,35.27911,-120.6622,5,San Luis Obispo,2765164,14.83261,4241.676,337.5247,2032.538,0.130997,987.258,92.7925,471.3258,0.1574698,137.7446,14.62372,64.62277,0,1,0,1,2,0,0,1,0.0169,5663750,3425000,1170000,12698,6008,1707,36415.22,401,36415.22,401,10776.9,112,8.352714,5.821642,7.617041,-2.024976,6.894932,4.530377,6.155552,-1.842191,4.925408,2.682713,4.168582,-4.022955,15.5496,15.04661,13.97251,9.4492,8.700847,7.442493,10.50274,5.993961,10.50274,5.993961,9.285161,4.718499
California & Foothill,San Luis Obispo,CA,35.295,-120.6638,5,San Luis Obispo,1340944,14.10888,6548.934,459.2283,1629.254,0.1781957,1697.343,134.4073,412.9307,0.2089187,270.8671,22.2147,65.31435,0,1,0,1,0,0,0,1,0.0225,2065000,988750,2500,3101,1731,8,26639.39,305,26639.39,305,6380.012,65,8.787058,6.12955,7.395878,-1.719277,7.43682,4.900882,6.023282,-1.561035,5.601632,3.100799,4.179227,-3.750755,14.54064,13.8042,7.824046,8.03948,7.456455,2.079567,10.19015,5.720312,10.19015,5.720312,8.760925,4.174387
Broad & Foothill,San Luis Obispo,CA,35.2941,-120.6717,5,San Luis Obispo,349602,12.76455,4705.76,211.799,1563.508,0.09587593,1325.129,48.29671,479.6245,0.07404091,254.4654,9.172791,93.66931,1,0,1,0,2,0,0,1,0.0327,1875000,795000,273750,3025,1060,301,23068.44,276,23068.44,276,7058.21,66,8.456543,5.355642,7.354688,-2.334324,7.189266,3.877384,6.173006,-2.589722,5.539169,2.216351,4.539781,-3.390257,14.44412,13.5861,12.51997,8.014667,6.966025,5.707114,10.04622,5.620401,10.04622,5.620401,8.861947,4.189655
Chorro & Foothill,San Luis Obispo,CA,35.29409,-120.6709,5,San Luis Obispo,422809,12.95468,4864.522,234.0771,1571.49,0.1033004,1317.151,49.84474,469.0267,0.075601,283.57,9.769965,103.0664,1,0,1,1,2,0,0,1,0.0164,1887500,833750,320000,3062,1069,371,22228.45,264,22228.45,264,7338.112,68,8.489724,5.455655,7.35978,-2.26048,7.183227,3.908933,6.150662,-2.569145,5.647462,2.279415,4.635384,-4.051285,14.45076,13.63369,12.67608,8.026824,6.97448,5.916205,10.00913,5.575949,10.00913,5.575949,8.900837,4.219508
Santa Rosa & Foothill,San Luis Obispo,CA,35.29406,-120.6678,5,San Luis Obispo,513652,13.1493,5690,334.0943,1671.512,0.1312929,1545.027,80.2995,505.2997,0.1036552,235.7099,11.774,79.64214,1,1,0,1,0,0,0,1,0.0283,1992500,1608750,488750,3216,2500,316,24345.32,285,24345.32,285,8471.919,96,8.646466,5.811426,7.421484,-2.022737,7.342797,4.385776,6.225154,-2.257084,5.462606,2.465978,4.377556,-3.530168,14.5049,14.29097,13.09961,8.075894,7.824046,5.755745,10.1001,5.652489,10.1001,5.652489,9.044512,4.564348
Tassajara & Foothill,San Luis Obispo,CA,35.29415,-120.678,5,San Luis Obispo,87922,11.38421,3686.956,116.6689,1354.022,0.07103837,1303.514,38.56498,480.2032,0.06812218,201.3287,4.885177,73.20034,1,0,0,1,3,2,0,1,0.0295,432500,22500,17500,838,174,43,23028.87,266,23028.87,266,7983.139,87,8.212557,4.759349,7.210835,-2.630556,7.172819,3.65237,6.174211,-2.67188,5.304944,1.58641,4.293214,-3.490029,12.97734,10.02127,9.769956,6.731019,5.159061,3.761223,10.0445,5.583496,10.0445,5.583496,8.985087,4.465908
Patricia & Foothill,San Luis Obispo,CA,35.29415,-120.6835,5,San Luis Obispo,109830,11.60669,2263.587,56.81559,839.3273,0.05939117,593.2345,3.694788,208.2274,0.0156422,117.6127,0,40.48943,1,0,1,0,3,1,0,1,0.0288,47500,18750,3750,265,66,5,17196.61,197,17196.61,197,6803.911,84,7.724707,4.039828,6.732602,-2.806912,6.385591,1.307194,5.338635,-4.095813,4.767405,-6.907755,3.701066,-3.513247,10.76849,9.838949,8.229511,5.579734,4.18967,1.609638,9.752467,5.283204,9.752467,5.283204,8.825253,4.430817
Grand & Slack,San Luis Obispo,CA,35.296,-120.6532,5,San Luis Obispo,348337,12.76093,4224.094,342.7814,908.8333,0.2338708,1117.121,93.67432,191.1794,0.255272,188.5175,15.15333,28.63117,0,1,0,1,2,2,2,0,0.0466,917500,456250,435000,2654,2033,2002,24130.95,309,24130.95,309,6064.062,69,8.34856,5.837096,6.812163,-1.44872,7.018511,4.539835,5.253217,-1.361516,5.239196,2.718286,3.354531,-3.044923,13.72941,13.0308,12.9831,7.883824,7.617268,7.601902,10.09125,5.733341,10.09125,5.733341,8.710135,4.234107
Grand & Fredericks,San Luis Obispo,CA,35.29307,-120.6531,5,San Luis Obispo,73618,11.20664,4378.478,337.0771,1227.466,0.1873546,1216.629,98.95955,361.8878,0.1811096,198.0725,19.11587,56.75418,0,1,0,0,2,2,0,0,0.0575,1455000,570000,13750,3236,2155,18,28369.97,388,28369.97,388,11762.63,182,8.384457,5.820315,7.112708,-1.669429,7.10384,4.594721,5.891337,-1.703146,5.288638,2.950571,4.038747,-2.838729,14.19052,13.25339,9.528794,8.082094,7.675546,2.890427,10.25309,5.961005,10.25309,5.961005,9.372683,5.204007
Broad & Marsh,San Luis Obispo,CA,35.27812,-120.6638,5,San Luis Obispo,1185197,13.98542,4051.36,308.9254,1919.633,0.1285426,1016.077,94.00106,493.1712,0.1561244,160.1393,15.05461,77.77943,0,2,0,1,2,1,0,1,0.0207,5278750,3041250,767500,14214,4501,1155,37151.12,412,37151.12,412,9552.474,93,8.306808,5.733103,7.55989,-2.043746,6.923705,4.543317,6.200858,-1.850717,5.07605,2.71175,4.35389,-3.830443,15.4792,14.92778,13.55089,9.561983,8.412055,7.051856,10.52275,6.021023,10.52275,6.021023,9.164556,4.532599
Grand & Hwy 101 SB,San Luis Obispo,CA,35.29237,-120.6533,5,San Luis Obispo,135650,11.81783,4476.499,342.0593,1328.184,0.1786175,1229.118,94.33061,390.0381,0.1671103,199.4852,17.52437,64.14471,0,0,0,1,2,2,0,0,0.0506,1657500,193750,13750,3503,259,18,29855.83,406,29855.83,406,11574.86,181,8.406597,5.834987,7.191569,-1.716926,7.114053,4.546816,5.966247,-1.783135,5.295745,2.86365,4.161157,-2.964234,14.32082,12.17432,9.528794,8.161375,5.556832,2.890427,10.30414,6.006353,10.30414,6.006353,9.35659,5.198497
Grand & Hwy 101 NB,San Luis Obispo,CA,35.2914,-120.6533,5,San Luis Obispo,205834,12.23483,4440.596,336.1253,1425.31,0.1669673,1224.738,82.59412,406.3499,0.1475768,196.7913,12.49107,69.06571,0,0,0,1,2,0,0,1,0.036,1738750,380000,13750,3704,370,32,31227.12,422,31227.12,422,11794.51,182,8.398544,5.817487,7.262145,-1.783986,7.110483,4.413951,6.007217,-1.906653,5.282149,2.525094,4.235073,-3.296837,14.36868,12.84793,9.528794,8.217169,5.913506,3.465767,10.34904,6.045005,10.34904,6.045005,9.375389,5.204007
Grand & Mill,San Luis Obispo,CA,35.28954,-120.6526,5,San Luis Obispo,102347,11.53612,3973.595,286.5864,1438.334,0.1448192,1113.482,54.34567,392.8264,0.1076555,192.3517,7.526178,69.32767,0,1,0,0,3,0,0,0,0.0274,2167500,488750,70000,4345,796,129,30493.55,422,30493.55,422,10009.69,162,8.287427,5.658044,7.271242,-1.925388,7.015248,3.995383,5.97337,-2.219573,5.259331,2.01852,4.238859,-3.561366,14.58908,13.09961,11.15625,8.376781,6.6796,4.85982,10.32527,6.045005,10.32527,6.045005,9.211309,5.087596
Grand & Monterey,San Luis Obispo,CA,35.28863,-120.6517,5,San Luis Obispo,150109,11.91912,3547.879,238.2889,1314.183,0.1323915,936.6712,37.81565,335.0274,0.08865162,187.6948,7.328674,67.67552,0,2,0,0,3,0,0,0,0.0445,1942500,548750,113750,2563,900,175,27821.45,391,27821.45,391,9388.667,134,8.174105,5.473488,7.180972,-2.014467,6.842333,3.632749,5.814215,-2.411824,5.234823,1.991931,4.214739,-3.090043,14.47949,13.2154,11.64176,7.848934,6.802396,5.164792,10.23356,5.968708,10.23356,5.968708,9.147259,4.89784
Morro & Higuera,San Luis Obispo,CA,35.28058,-120.6617,5,San Luis Obispo,5219376,15.46789,4362.471,347.4899,2077.795,0.1296333,980.2194,101.4734,485.2674,0.169242,140.0875,18.37534,72.48703,0,1,0,1,2,0,0,1,0.0218,5755000,3422500,1690000,12621,9307,2400,36423.08,427,36423.08,427,10045.33,107,8.380794,5.850738,7.639063,-2.035361,6.887777,4.619807,6.184702,-1.770534,4.942274,2.911064,4.283421,-3.780995,15.56558,15.04588,14.34024,9.443117,9.138522,7.783224,10.50296,6.056784,10.50296,6.056784,9.214863,4.672829
Osos & Higuera,San Luis Obispo,CA,35.28112,-120.6608,5,San Luis Obispo,2306261,14.65114,4388.568,345.4588,2068.119,0.128784,1041.926,101.1636,519.5587,0.1557756,144.5869,18.39183,74.68308,0,1,0,1,2,0,0,1,0.0276,5845000,3598750,1445000,12860,9364,3144,36993.72,451,36993.72,451,9814.854,106,8.386759,5.844876,7.634395,-2.041884,6.948827,4.616749,6.252982,-1.85294,4.973888,2.911961,4.313267,-3.554349,15.5811,15.0961,14.18362,9.461877,9.144628,8.053251,10.5185,6.111467,10.5185,6.111467,9.191652,4.663439
Nipomo & Higuera,San Luis Obispo,CA,35.27816,-120.6657,5,San Luis Obispo,1138588,13.9453,3574.349,277.6769,1696.132,0.1329148,986.2898,102.3454,496.1224,0.1749896,145.704,18.59992,76.28151,0,1,0,1,2,1,0,1,0.0221,4855000,2115000,571250,13599,3233,841,34708.33,411,34708.33,411,9322.243,88,8.181539,5.626462,7.436106,-2.010551,6.893951,4.628363,6.206825,-1.73733,4.981584,2.923211,4.334444,-3.767923,15.39552,14.56457,13.25558,9.517752,8.081166,6.734593,10.45474,6.018593,10.45474,6.018593,9.140159,4.477337
Higuera & Marsh,San Luis Obispo,CA,35.27475,-120.6694,5,San Luis Obispo,140259,11.85125,3052.837,185.7428,1423.424,0.1086508,902.6329,68.13971,439.5448,0.1310027,170.6445,16.43305,86.20022,0,2,0,1,1,0,0,1,0.0187,2548750,655000,160000,6364,3159,2355,24863.72,283,24863.72,283,9663.013,115,8.023827,5.224368,7.260821,-2.210454,6.805317,4.221575,6.085742,-2.024933,5.139588,2.799355,4.456684,-3.927137,14.75111,13.39239,11.98293,8.758413,8.058011,7.764296,10.12116,5.645447,10.12116,5.645447,9.176061,4.744932
Higuera & High,San Luis Obispo,CA,35.27219,-120.6698,5,San Luis Obispo,34286,10.44249,3003.162,145.0588,1366.733,0.08725042,1010.513,55.80766,464.4597,0.09799274,196.7491,13.17884,92.15395,0,1,1,0,0,0,0,1,0.0109,1707500,581250,102500,5571,3173,231,23465.93,275,23465.93,275,9835.882,135,8.007421,4.977146,7.220179,-2.427577,6.918215,4.021929,6.140877,-2.312709,5.281934,2.578688,4.523471,-4.431217,14.35054,13.27294,11.53762,8.62533,8.062433,5.442422,10.0633,5.616771,10.0633,5.616771,9.193792,4.905275
Higuera & South,San Luis Obispo,CA,35.26952,-120.6703,5,San Luis Obispo,146167,11.89251,2673.84,98.10518,1176.863,0.06758116,784.928,39.11555,349.1648,0.09101816,151.199,10.45801,69.64459,1,0,0,1,0,0,0,1,0.0096,1332500,683750,267500,5274,1763,481,22305.29,273,22305.29,273,7252.949,98,7.891271,4.58605,7.070609,-2.679737,6.665593,3.666546,5.855547,-2.385769,5.018604,2.347464,4.243419,-4.546901,14.10257,13.43535,12.49687,8.570545,7.474773,6.175869,10.01258,5.609472,10.01258,5.609472,8.889163,4.584967
Broad & Higuera,San Luis Obispo,CA,35.27891,-120.6645,5,San Luis Obispo,3804647,15.15173,3802.973,304.6363,1817.448,0.1341768,954.7637,103.3242,477.0486,0.1820588,140.562,18.52674,73.3338,0,1,0,1,2,2,0,1,0.0202,5305000,3112500,692500,14262,4933,1097,35269.45,401,35269.45,401,9245.535,94,8.243539,5.719122,7.505189,-2.001172,6.861465,4.637881,6.16762,-1.697948,4.945656,2.919269,4.295035,-3.853754,15.48416,14.95094,13.44806,9.565354,8.503703,7.000335,10.47077,5.993961,10.47077,5.993961,9.131896,4.543295
Higuera & Madonna,San Luis Obispo,CA,35.26825,-120.6704,5,San Luis Obispo,90138,11.4091,2485.65,78.91822,1076.508,0.05916463,645.1046,29.59011,282.9898,0.08535381,94.38283,6.950845,43.77905,1,1,0,0,0,0,0,1,0.0054,1366250,666250,216250,3240,1731,259,20693.55,263,20693.55,263,6726.416,90,7.81829,4.368425,6.981479,-2.810671,6.469414,3.387474,5.645414,-2.449302,4.54737,1.939007,3.779178,-5.051457,14.12758,13.40942,12.28419,8.083329,7.456455,5.556832,9.937578,5.572154,9.937578,5.572154,8.813798,4.49981
Higuera & Margarita,San Luis Obispo,CA,35.25712,-120.6686,5,San Luis Obispo,108590,11.59533,1331.667,9.752376,573.8044,0.01556594,271.1244,3.128222,128.4799,0.02477725,36.99195,0.4776066,18.29834,0,1,0,0,0,0,0,1,0.0168,1541250,561250,422500,5262,1024,532,15690.66,165,15690.66,165,5740.128,77,7.194188,2.277613,6.35229,-4.100407,5.602581,1.140785,4.855781,-3.658263,3.610727,-0.7368762,2.906865,-4.028557,14.2481,13.23792,12.95394,8.568267,6.931473,6.276645,9.660821,5.105945,9.660821,5.105945,8.655237,4.343805
Higuera & Prado,San Luis Obispo,CA,35.25462,-120.669,5,San Luis Obispo,123166,11.72129,1277.573,13.70017,573.6548,0.02319767,290.3448,4.421713,140.8559,0.03395316,44.57319,0.7395617,22.04749,0,2,0,1,0,0,0,1,0.0155,1797500,992500,122500,6056,4201,2335,18972.87,215,18972.87,215,4708.79,55,7.152718,2.617482,6.35203,-3.721499,5.671073,1.486753,4.947745,-3.353746,3.797155,-0.3003463,3.093244,-4.104395,14.40191,13.80798,11.71587,8.708805,8.343078,7.755768,9.850765,5.370638,9.850765,5.370638,8.457186,4.007333
Santa Rosa & Walnut,San Luis Obispo,CA,35.28591,-120.6629,5,San Luis Obispo,164276,12.0093,5469.148,397.1517,2260.771,0.1268524,1446.006,114.6843,635.3615,0.1314983,196.4156,18.64894,97.17448,1,0,0,1,2,0,0,1,0.0754,5468750,917500,168750,12721,4157,213,36052.47,495,36052.47,495,11256.35,155,8.606878,5.984321,7.723462,-2.056879,7.276562,4.742192,6.454196,-2.021185,5.280238,2.925843,4.576518,-2.571773,15.51456,13.72941,12.03617,9.45101,8.332549,5.361297,10.49273,6.204558,10.49273,6.204558,9.328688,5.043425
Higuera & Granada,San Luis Obispo,CA,35.25114,-120.6711,5,San Luis Obispo,115076,11.65335,1337.743,16.66447,589.3503,0.02722808,387.2425,5.259765,177.325,0.03054974,62.03392,0.8417715,28.3965,0,1,0,0,0,0,0,0,0.0085,2225000,872500,226250,7294,4207,493,19231.9,214,19231.9,214,5521.2,66,7.19874,2.813339,6.379022,-3.567438,5.959054,1.660276,5.17799,-3.45619,4.127697,-0.1710594,3.346301,-4.656463,14.61527,13.67912,12.3294,8.894808,8.344505,6.200511,9.864326,5.365976,9.864326,5.365976,8.616351,4.189655
Higuera & Tank Farm,San Luis Obispo,CA,35.2468,-120.6737,5,San Luis Obispo,102410,11.53674,1424.87,16.32294,593.0666,0.02496478,377.8132,4.677683,161.9745,0.02747227,60.56066,0.7493926,25.96568,0,1,0,1,1,0,0,1,0.0055,1905000,653750,110000,4424,1731,162,20378.14,234,20378.14,234,9105.465,113,7.261837,2.792633,6.385308,-3.651014,5.934403,1.543017,5.087445,-3.558825,4.103662,-0.2871587,3.256814,-5.035953,14.45999,13.39048,11.60824,8.3948,7.456455,5.087603,9.922218,5.455321,9.922218,5.455321,9.11663,4.727388
